timestamp,temperatura_C,vazao_L_min,dc_cooler_%,dc_resistencia_%,resistencia
2026-03-04 18:00:46,35.37,1.33,66,42,ON
2026-03-04 18:00:48,35.57,0.67,67,41,ON
2026-03-04 18:00:50,35.42,0.67,68,43,ON
2026-03-04 18:00:52,35.54,1.33,65,41,ON
2026-03-04 18:00:54,35.62,0.67,67,42,ON
2026-03-04 18:00:56,35.57,0.67,69,42,ON
2026-03-04 18:00:58,35.44,0.67,67,43,ON
2026-03-04 18:01:00,35.52,0.67,68,42,ON
2026-03-04 18:01:02,35.67,2.0,64,42,ON
2026-03-04 18:01:04,35.59,0.67,67,43,ON
2026-03-04 18:01:06,35.67,0.67,67,42,ON
2026-03-04 18:01:08,35.62,1.33,65,43,ON
2026-03-04 18:01:10,35.67,0.67,67,42,ON
2026-03-04 18:01:12,35.72,0.67,68,43,ON
2026-03-04 18:01:14,35.62,1.33,66,44,ON
2026-03-04 18:01:16,35.59,2.0,64,43,ON
2026-03-04 18:01:18,35.72,0.67,69,43,ON
2026-03-04 18:01:20,35.67,0.67,68,44,ON
2026-03-04 18:01:22,35.74,0.67,67,43,ON
2026-03-04 18:01:24,35.72,1.33,65,44,ON
2026-03-04 18:01:26,35.74,0.67,69,43,ON
2026-03-04 18:01:28,35.74,0.67,68,44,ON
2026-03-04 18:01:30,35.74,0.67,67,44,ON
2026-03-04 18:01:32,35.74,1.33,65,44,ON
2026-03-04 18:01:34,35.77,1.33,66,44,ON
2026-03-04 18:01:36,35.77,0.67,67,44,ON
2026-03-04 18:01:38,35.77,1.33,66,44,ON
2026-03-04 18:01:40,35.82,0.67,67,44,ON
2026-03-04 18:01:42,35.67,1.33,65,45,ON
2026-03-04 18:01:44,35.77,1.33,66,43,ON
2026-03-04 18:01:46,35.82,0.67,68,44,ON
2026-03-04 18:01:48,35.74,0.67,68,45,ON
2026-03-04 18:01:50,35.87,0.67,68,44,ON
2026-03-04 18:01:52,35.77,2.0,63,46,ON
2026-03-04 18:01:54,35.87,0.67,67,44,ON
2026-03-04 18:01:56,35.92,0.67,68,45,ON
2026-03-04 18:01:58,35.74,1.33,66,46,ON
2026-03-04 18:02:00,35.74,0.67,68,45,ON
2026-03-04 18:02:02,35.89,0.67,68,44,ON
2026-03-04 18:02:04,35.82,0.67,68,46,ON
2026-03-04 18:02:06,35.87,0.67,67,45,ON
2026-03-04 18:02:08,35.74,0.67,67,47,ON
2026-03-04 18:02:10,35.89,2.0,63,44,ON
2026-03-04 18:02:12,35.87,0.67,67,46,ON
2026-03-04 18:02:14,35.97,0.67,68,44,ON
2026-03-04 18:02:16,35.97,0.67,68,46,ON
2026-03-04 18:02:18,36.17,0.67,67,44,ON
2026-03-04 18:02:20,36.04,1.33,65,46,ON
2026-03-04 18:02:22,35.79,0.67,67,47,ON
2026-03-04 18:02:24,36.22,1.33,66,43,ON
2026-03-04 18:02:26,35.99,0.67,67,48,ON
2026-03-04 18:02:28,36.14,1.33,67,44,ON
2026-03-04 18:02:30,36.12,0.67,67,46,ON
2026-03-04 18:02:32,36.02,2.0,64,46,ON
2026-03-04 18:02:34,36.22,0.67,67,44,ON
2026-03-04 18:02:36,36.27,0.67,67,45,ON
2026-03-04 18:02:38,36.22,1.33,65,46,ON
2026-03-04 18:02:40,36.19,1.33,65,46,ON
2026-03-04 18:02:42,36.07,0.67,67,47,ON
2026-03-04 18:02:44,36.17,0.67,68,45,ON
2026-03-04 18:02:46,36.22,2.0,63,46,ON
2026-03-04 18:02:48,36.37,1.33,65,45,ON
2026-03-04 18:02:50,36.22,1.33,65,47,ON
2026-03-04 18:02:52,36.27,1.33,65,45,ON
2026-03-04 18:02:54,36.42,0.67,67,45,ON
2026-03-04 18:02:56,36.47,0.67,67,45,ON
2026-03-04 18:02:58,36.17,1.33,65,48,ON
2026-03-04 18:03:00,36.27,1.33,66,45,ON
2026-03-04 18:03:02,36.42,0.67,68,46,ON
2026-03-04 18:03:04,36.37,0.67,67,47,ON
2026-03-04 18:03:06,36.49,1.33,64,45,ON
2026-03-04 18:03:08,36.39,1.33,65,47,ON
2026-03-04 18:03:10,36.39,0.67,66,46,ON
2026-03-04 18:03:12,36.97,0.67,67,42,ON
2026-03-04 18:03:14,36.29,0.67,67,51,ON
2026-03-04 18:03:16,36.27,0.67,67,45,ON
2026-03-04 18:03:18,36.37,0.67,67,47,ON
2026-03-04 18:03:20,36.39,0.67,67,47,ON
2026-03-04 18:03:22,36.29,1.33,64,48,ON
2026-03-04 18:03:24,36.44,1.33,64,46,ON
2026-03-04 18:03:26,36.49,1.33,65,47,ON
2026-03-04 18:03:28,36.97,1.33,64,43,ON
2026-03-04 18:03:30,36.52,0.67,67,50,ON
2026-03-04 18:03:32,36.44,1.33,65,46,ON
2026-03-04 18:03:34,36.97,1.33,65,44,ON
2026-03-04 18:03:36,36.19,0.67,67,53,ON
2026-03-04 18:03:38,36.97,1.33,65,40,ON
2026-03-04 18:03:40,36.52,0.67,67,52,ON
2026-03-04 18:03:42,36.97,0.67,68,41,ON
2026-03-04 18:03:44,36.47,0.67,66,52,ON
2026-03-04 18:03:46,36.97,1.33,65,41,ON
2026-03-04 18:03:48,36.27,1.33,65,54,ON
2026-03-04 18:03:50,36.44,1.33,65,45,ON
2026-03-04 18:03:52,36.97,0.67,67,45,ON
2026-03-04 18:03:54,36.37,1.33,64,52,ON
2026-03-04 18:03:56,36.97,0.67,67,42,ON
2026-03-04 18:03:58,36.39,0.67,67,53,ON
2026-03-04 18:04:00,36.52,0.67,66,45,ON
2026-03-04 18:04:02,36.97,0.67,67,46,ON
2026-03-04 18:04:04,36.97,1.33,66,47,ON
2026-03-04 18:04:06,36.97,0.67,66,47,ON
2026-03-04 18:04:08,36.97,1.33,64,47,ON
2026-03-04 18:04:10,36.97,1.33,65,47,ON
2026-03-04 18:04:12,36.97,0.67,67,47,ON
2026-03-04 18:04:14,36.97,0.67,67,47,ON
2026-03-04 18:04:16,36.49,1.33,64,51,ON
2026-03-04 18:04:18,36.97,0.67,66,44,ON
2026-03-04 18:04:20,36.97,1.33,65,49,ON
2026-03-04 18:04:22,36.97,1.33,64,47,ON
2026-03-04 18:04:24,36.97,0.67,66,48,ON
2026-03-04 18:04:26,36.97,1.33,65,47,ON
2026-03-04 18:04:28,36.97,0.67,66,48,ON
2026-03-04 18:04:30,36.97,0.67,66,48,ON
2026-03-04 18:04:32,36.97,1.33,64,48,ON
2026-03-04 18:04:34,36.97,1.33,64,48,ON
2026-03-04 18:04:36,36.97,1.33,64,48,ON
2026-03-04 18:04:38,36.97,2.0,62,48,ON
2026-03-04 18:04:40,36.97,0.67,66,48,ON
2026-03-04 18:04:42,36.97,0.67,67,48,ON
2026-03-04 18:04:44,36.97,0.67,68,48,ON
2026-03-04 18:04:46,36.97,2.0,63,48,ON
2026-03-04 18:04:48,36.97,0.67,66,48,ON
2026-03-04 18:04:50,36.97,1.33,65,49,ON
2026-03-04 18:04:52,36.97,0.67,66,49,ON
2026-03-04 18:04:54,36.97,0.67,67,49,ON
2026-03-04 18:04:56,36.97,2.0,62,49,ON
2026-03-04 18:04:58,36.97,1.33,64,49,ON
2026-03-04 18:05:00,36.97,0.67,66,49,ON
2026-03-04 18:05:02,36.97,1.33,64,49,ON
2026-03-04 18:05:04,36.97,0.67,65,49,ON
2026-03-04 18:05:06,36.97,0.67,67,49,ON
2026-03-04 18:05:08,36.97,0.67,67,49,ON
2026-03-04 18:05:10,37.0,0.67,65,49,ON
2026-03-04 18:05:12,36.97,1.33,64,50,ON
2026-03-04 18:05:14,37.1,0.67,66,48,ON
2026-03-04 18:05:16,37.07,1.33,64,50,ON
2026-03-04 18:05:18,37.02,0.67,65,50,ON
2026-03-04 18:05:20,36.97,0.67,66,50,ON
2026-03-04 18:05:22,36.97,1.33,63,50,ON
2026-03-04 18:05:24,36.97,0.67,66,50,ON
2026-03-04 18:05:26,37.3,1.33,63,47,ON
2026-03-04 18:05:28,37.1,0.67,66,51,ON
2026-03-04 18:05:30,37.0,0.67,65,50,ON
2026-03-04 18:05:32,37.2,2.0,61,49,ON
2026-03-04 18:05:34,37.2,0.67,66,50,ON
2026-03-04 18:05:36,37.35,2.0,61,48,ON
2026-03-04 18:05:38,37.1,0.67,66,52,ON
2026-03-04 18:05:40,36.97,1.33,64,50,ON
2026-03-04 18:05:42,37.3,0.67,67,48,ON
2026-03-04 18:05:44,37.23,0.67,66,51,ON
2026-03-04 18:05:46,37.3,0.67,66,49,ON
2026-03-04 18:05:48,37.48,1.33,64,48,ON
2026-03-04 18:05:50,37.41,0.67,65,50,ON
2026-03-04 18:05:52,37.41,1.33,64,49,ON
2026-03-04 18:05:54,37.53,1.33,63,48,ON
2026-03-04 18:05:56,37.33,0.67,66,51,ON
2026-03-04 18:05:58,37.51,0.67,66,48,ON
2026-03-04 18:06:00,37.61,1.33,63,49,ON
2026-03-04 18:06:02,37.38,0.67,67,51,ON
2026-03-04 18:06:04,37.48,0.67,66,48,ON
2026-03-04 18:06:06,37.48,1.33,63,50,ON
2026-03-04 18:06:08,37.41,0.67,65,50,ON
2026-03-04 18:06:10,37.46,1.33,64,49,ON
2026-03-04 18:06:12,37.46,1.33,65,50,ON
2026-03-04 18:06:14,37.64,0.67,65,48,ON
2026-03-04 18:06:16,37.74,0.67,66,49,ON
2026-03-04 18:06:18,37.74,0.67,66,49,ON
2026-03-04 18:06:20,37.74,1.33,63,49,ON
2026-03-04 18:06:22,37.79,1.33,64,49,ON
2026-03-04 18:06:24,37.74,1.33,63,49,ON
2026-03-04 18:06:26,37.84,0.67,65,48,ON
2026-03-04 18:06:28,37.66,0.67,65,51,ON
2026-03-04 18:06:30,37.69,0.67,65,49,ON
2026-03-04 18:06:32,37.76,2.0,61,49,ON
2026-03-04 18:06:34,37.84,1.33,64,49,ON
2026-03-04 18:06:36,37.82,1.33,64,49,ON
2026-03-04 18:06:38,37.76,1.33,64,49,ON
2026-03-04 18:06:40,37.92,0.67,67,48,ON
2026-03-04 18:06:42,37.89,1.33,64,49,ON
2026-03-04 18:06:44,37.84,0.67,65,49,ON
2026-03-04 18:06:46,37.82,2.0,61,50,ON
2026-03-04 18:06:48,37.94,0.67,65,48,ON
2026-03-04 18:06:50,38.1,1.33,64,48,ON
2026-03-04 18:06:52,38.0,0.67,67,50,ON
2026-03-04 18:06:54,38.1,1.33,65,48,ON
2026-03-04 18:06:56,38.0,0.67,67,50,ON
2026-03-04 18:06:58,37.92,1.33,64,49,ON
2026-03-04 18:07:00,38.05,1.33,64,48,ON
2026-03-04 18:07:02,38.07,1.33,63,49,ON
2026-03-04 18:07:04,38.05,2.0,61,49,ON
2026-03-04 18:07:06,38.1,0.67,65,49,ON
2026-03-04 18:07:08,37.94,0.67,65,50,ON
2026-03-04 18:07:10,38.1,1.33,63,48,ON
2026-03-04 18:07:12,38.18,0.67,66,49,ON
2026-03-04 18:07:14,38.1,0.67,66,49,ON
2026-03-04 18:07:16,38.15,0.67,66,49,ON
2026-03-04 18:07:18,38.1,1.33,65,50,ON
2026-03-04 18:07:20,38.18,0.67,66,48,ON
2026-03-04 18:07:22,38.2,1.33,64,49,ON
2026-03-04 18:07:24,38.18,0.67,67,49,ON
2026-03-04 18:07:26,38.31,0.67,67,48,ON
2026-03-04 18:07:28,38.18,1.33,64,50,ON
2026-03-04 18:07:30,38.36,0.67,66,47,ON
2026-03-04 18:07:32,38.33,1.33,64,49,ON
2026-03-04 18:07:34,38.13,0.67,66,50,ON
2026-03-04 18:07:36,38.41,0.67,67,47,ON
2026-03-04 18:07:38,38.2,1.33,64,51,ON
2026-03-04 18:07:40,38.31,1.33,64,48,ON
2026-03-04 18:07:42,38.33,0.67,67,49,ON
2026-03-04 18:07:44,38.33,1.33,65,49,ON
2026-03-04 18:07:46,38.41,0.67,67,48,ON
2026-03-04 18:07:48,38.18,0.67,66,51,ON
2026-03-04 18:07:50,38.41,1.33,64,47,ON
2026-03-04 18:07:52,38.41,0.67,67,50,ON
2026-03-04 18:07:54,38.28,1.33,64,49,ON
2026-03-04 18:07:56,38.44,1.33,64,48,ON
2026-03-04 18:07:58,38.36,1.33,64,50,ON
2026-03-04 18:08:00,38.41,0.67,65,48,ON
2026-03-04 18:08:02,38.49,2.0,62,49,ON
2026-03-04 18:08:04,38.44,0.67,66,49,ON
2026-03-04 18:08:06,38.46,1.33,64,49,ON
2026-03-04 18:08:08,38.52,1.33,64,49,ON
2026-03-04 18:08:10,38.54,0.67,66,49,ON
2026-03-04 18:08:12,38.36,1.33,63,50,ON
2026-03-04 18:08:14,38.44,0.67,66,48,ON
2026-03-04 18:08:16,38.54,2.0,61,49,ON
2026-03-04 18:08:18,38.36,0.67,66,50,ON
2026-03-04 18:08:20,38.44,0.67,65,48,ON
2026-03-04 18:08:22,38.33,0.67,65,51,ON
2026-03-04 18:08:24,38.44,0.67,66,48,ON
2026-03-04 18:08:26,38.59,0.67,67,48,ON
2026-03-04 18:08:28,38.67,0.67,65,48,ON
2026-03-04 18:08:30,38.57,1.33,64,49,ON
2026-03-04 18:08:32,38.59,0.67,66,48,ON
2026-03-04 18:08:34,38.31,1.33,63,51,ON
2026-03-04 18:08:36,38.59,0.67,66,47,ON
2026-03-04 18:08:38,38.7,0.67,65,49,ON
2026-03-04 18:08:40,38.62,0.67,66,49,ON
2026-03-04 18:08:42,38.59,2.0,62,49,ON
2026-03-04 18:08:44,38.57,1.33,63,49,ON
2026-03-04 18:08:46,38.75,0.67,66,48,ON
2026-03-04 18:08:48,38.46,1.33,63,51,ON
2026-03-04 18:08:50,38.67,0.67,66,47,ON
2026-03-04 18:08:52,38.62,0.67,67,50,ON
2026-03-04 18:08:54,38.67,1.33,64,48,ON
2026-03-04 18:08:56,38.62,1.33,64,50,ON
2026-03-04 18:08:58,38.83,1.33,64,47,ON
2026-03-04 18:09:00,38.72,0.67,65,50,ON
2026-03-04 18:09:02,38.83,2.0,61,47,ON
2026-03-04 18:09:04,38.59,1.33,63,51,ON
2026-03-04 18:09:06,38.75,0.67,65,47,ON
2026-03-04 18:09:08,38.78,0.67,65,49,ON
2026-03-04 18:09:10,38.72,0.67,65,49,ON
2026-03-04 18:09:12,38.83,2.0,61,48,ON
2026-03-04 18:09:14,38.88,0.67,66,48,ON
2026-03-04 18:09:16,38.96,1.33,64,48,ON
2026-03-04 18:09:18,38.86,1.33,63,49,ON
2026-03-04 18:09:20,38.59,1.33,64,51,ON
2026-03-04 18:09:22,38.88,1.33,63,47,ON
2026-03-04 18:09:24,38.72,0.67,67,51,ON
2026-03-04 18:09:26,38.59,0.67,65,50,ON
2026-03-04 18:09:28,38.88,1.33,65,47,ON
2026-03-04 18:09:30,38.72,1.33,63,51,ON
2026-03-04 18:09:32,38.83,0.67,66,48,ON
2026-03-04 18:09:34,38.86,2.0,61,49,ON
2026-03-04 18:09:36,38.83,1.33,63,49,ON
2026-03-04 18:09:38,38.93,0.67,66,48,ON
2026-03-04 18:09:40,38.83,0.67,66,50,ON
2026-03-04 18:09:42,38.88,0.67,65,48,ON
2026-03-04 18:09:44,38.88,0.67,65,49,ON
2026-03-04 18:09:46,38.78,2.0,62,50,ON
2026-03-04 18:09:48,38.91,0.67,65,48,ON
2026-03-04 18:09:50,38.86,1.33,63,50,ON
2026-03-04 18:09:52,39.01,0.67,65,48,ON
2026-03-04 18:09:54,38.99,1.33,63,49,ON
2026-03-04 18:09:56,38.78,1.33,63,50,ON
2026-03-04 18:09:58,38.62,1.33,63,51,ON
2026-03-04 18:10:00,38.91,0.67,66,48,ON
2026-03-04 18:10:02,38.93,0.67,66,50,ON
2026-03-04 18:10:04,38.96,1.33,64,48,ON
2026-03-04 18:10:06,39.01,1.33,63,49,ON
2026-03-04 18:10:08,38.99,1.33,64,49,ON
2026-03-04 18:10:10,38.83,0.67,65,50,ON
2026-03-04 18:10:12,38.91,1.33,63,49,ON
2026-03-04 18:10:14,39.07,0.67,65,48,ON
2026-03-04 18:10:16,39.04,1.33,63,49,ON
2026-03-04 18:10:18,39.04,1.33,63,49,ON
2026-03-04 18:10:20,39.01,0.67,66,49,ON
2026-03-04 18:10:22,39.01,1.33,63,49,ON
2026-03-04 18:10:24,38.93,1.33,64,50,ON
2026-03-04 18:10:26,39.09,2.0,61,48,ON
2026-03-04 18:10:28,38.99,1.33,63,50,ON
2026-03-04 18:10:30,38.99,0.67,66,49,ON
2026-03-04 18:10:32,39.01,0.67,66,49,ON
2026-03-04 18:10:34,39.17,1.33,63,48,ON
2026-03-04 18:10:36,39.09,1.33,65,50,ON
2026-03-04 18:10:38,39.01,1.33,64,49,ON
2026-03-04 18:10:40,39.04,1.33,63,49,ON
2026-03-04 18:10:42,39.01,0.67,64,49,ON
2026-03-04 18:10:44,39.04,0.67,65,49,ON
2026-03-04 18:10:46,39.01,1.33,63,50,ON
2026-03-04 18:10:48,39.04,1.33,63,49,ON
2026-03-04 18:10:50,39.07,1.33,63,49,ON
2026-03-04 18:10:52,39.09,0.67,65,49,ON
2026-03-04 18:10:54,39.17,0.67,66,48,ON
2026-03-04 18:10:56,39.01,2.0,61,50,ON
2026-03-04 18:10:58,39.04,0.67,66,49,ON
2026-03-04 18:11:00,39.04,2.0,62,50,ON
2026-03-04 18:11:02,39.04,1.33,63,49,ON
2026-03-04 18:11:04,39.25,0.67,66,48,ON
2026-03-04 18:11:06,39.09,0.67,66,50,ON
2026-03-04 18:11:08,39.14,0.67,66,48,ON
2026-03-04 18:11:10,39.07,1.33,63,50,ON
2026-03-04 18:11:12,39.01,1.33,63,49,ON
2026-03-04 18:11:14,39.14,0.67,66,49,ON
2026-03-04 18:11:16,39.14,0.67,64,49,ON
2026-03-04 18:11:18,39.04,1.33,63,50,ON
2026-03-04 18:11:20,39.04,1.33,63,49,ON
2026-03-04 18:11:22,39.17,1.33,64,49,ON
2026-03-04 18:11:24,39.17,1.33,64,49,ON
2026-03-04 18:11:26,39.09,2.0,61,50,ON
2026-03-04 18:11:28,39.41,0.67,65,47,ON
2026-03-04 18:11:30,39.04,0.67,65,52,ON
2026-03-04 18:11:32,39.14,0.67,66,48,ON
2026-03-04 18:11:34,39.3,0.67,66,49,ON
2026-03-04 18:11:36,39.36,0.67,65,48,ON
2026-03-04 18:11:38,39.07,0.67,64,51,ON
2026-03-04 18:11:40,39.12,0.67,64,49,ON
2026-03-04 18:11:42,39.09,0.67,64,50,ON
2026-03-04 18:11:44,39.2,1.33,62,48,ON
2026-03-04 18:11:46,39.25,0.67,64,49,ON
2026-03-04 18:11:48,39.14,1.33,63,50,ON
2026-03-04 18:11:50,39.3,0.67,66,48,ON
2026-03-04 18:11:52,39.25,0.67,66,50,ON
2026-03-04 18:11:54,39.22,1.33,63,49,ON
2026-03-04 18:11:56,39.17,0.67,65,50,ON
2026-03-04 18:11:58,39.07,1.33,63,50,ON
2026-03-04 18:12:00,39.09,1.33,64,50,ON
2026-03-04 18:12:02,39.2,2.0,62,49,ON
2026-03-04 18:12:04,39.3,1.33,62,49,ON
2026-03-04 18:12:06,39.2,0.67,65,50,ON
2026-03-04 18:12:08,39.25,0.67,65,49,ON
2026-03-04 18:12:10,39.28,0.67,64,49,ON
2026-03-04 18:12:12,39.28,0.67,65,49,ON
2026-03-04 18:12:14,39.14,0.67,66,50,ON
2026-03-04 18:12:16,39.38,1.33,62,47,ON
2026-03-04 18:12:18,39.2,0.67,65,51,ON
2026-03-04 18:12:20,39.3,0.67,65,48,ON
2026-03-04 18:12:22,39.22,0.67,65,51,ON
2026-03-04 18:12:24,39.41,0.67,65,48,ON
2026-03-04 18:12:26,39.38,1.33,63,50,ON
2026-03-04 18:12:28,39.38,0.67,65,49,ON
2026-03-04 18:12:30,39.46,1.33,63,49,ON
2026-03-04 18:12:32,39.25,0.67,66,51,ON
2026-03-04 18:12:34,39.3,1.33,63,49,ON
2026-03-04 18:12:36,39.3,0.67,65,50,ON
2026-03-04 18:12:38,39.28,2.0,61,49,ON
2026-03-04 18:12:40,39.28,0.67,65,50,ON
2026-03-04 18:12:42,39.41,2.0,60,48,ON
2026-03-04 18:12:44,39.38,2.0,60,50,ON
2026-03-04 18:12:46,39.38,1.33,62,49,ON
2026-03-04 18:12:48,39.36,0.67,64,49,ON
2026-03-04 18:12:50,39.36,0.67,64,49,ON
2026-03-04 18:12:52,39.25,0.67,65,50,ON
2026-03-04 18:12:54,39.25,1.33,62,49,ON
2026-03-04 18:12:56,39.25,0.67,64,50,ON
2026-03-04 18:12:58,39.12,0.67,64,51,ON
2026-03-04 18:13:00,39.41,0.67,64,48,ON
2026-03-04 18:13:02,39.59,0.67,65,48,ON
2026-03-04 18:13:04,39.28,1.33,63,51,ON
2026-03-04 18:13:06,39.25,2.0,61,49,ON
2026-03-04 18:13:08,39.25,0.67,65,50,ON
2026-03-04 18:13:10,39.36,0.67,65,49,ON
2026-03-04 18:13:12,39.59,1.33,62,48,ON
2026-03-04 18:13:14,39.46,1.33,62,50,ON
2026-03-04 18:13:16,39.43,0.67,65,49,ON
2026-03-04 18:13:18,39.25,0.67,65,51,ON
2026-03-04 18:13:20,39.67,0.67,65,46,ON
2026-03-04 18:13:22,39.41,1.33,63,52,ON
2026-03-04 18:13:24,39.46,0.67,65,48,ON
2026-03-04 18:13:26,39.36,1.33,62,51,ON
2026-03-04 18:13:28,39.43,1.33,63,48,ON
2026-03-04 18:13:30,39.41,1.33,64,50,ON
2026-03-04 18:13:32,39.38,1.33,62,49,ON
2026-03-04 18:13:34,39.49,2.0,60,49,ON
2026-03-04 18:13:36,39.43,1.33,62,50,ON
2026-03-04 18:13:38,39.43,1.33,63,49,ON
2026-03-04 18:13:40,39.41,1.33,62,50,ON
2026-03-04 18:13:42,39.49,0.67,64,49,ON
2026-03-04 18:13:44,39.41,1.33,62,50,ON
2026-03-04 18:13:46,39.46,0.67,65,49,ON
2026-03-04 18:13:48,39.41,0.67,65,50,ON
2026-03-04 18:13:50,39.41,1.33,62,49,ON
2026-03-04 18:13:52,39.57,0.67,65,48,ON
2026-03-04 18:13:54,39.36,0.67,65,51,ON
2026-03-04 18:13:56,39.2,1.33,62,51,ON
2026-03-04 18:13:58,39.46,0.67,65,48,ON
2026-03-04 18:14:00,39.2,1.33,62,52,ON
2026-03-04 18:14:02,39.46,0.67,66,47,ON
2026-03-04 18:14:04,39.41,0.67,65,51,ON
2026-03-04 18:14:06,39.33,1.33,63,50,ON
2026-03-04 18:14:08,39.43,1.33,62,49,ON
2026-03-04 18:14:10,39.43,2.0,62,50,ON
2026-03-04 18:14:12,39.49,0.67,66,49,ON
2026-03-04 18:14:14,39.43,0.67,65,50,ON
2026-03-04 18:14:16,39.25,1.33,64,51,ON
2026-03-04 18:14:18,39.28,0.67,66,50,ON
2026-03-04 18:14:20,39.38,1.33,62,50,ON
2026-03-04 18:14:22,39.36,1.33,62,50,ON
2026-03-04 18:14:24,39.38,1.33,62,50,ON
2026-03-04 18:14:26,39.28,0.67,65,51,ON
2026-03-04 18:14:28,39.41,1.33,63,49,ON
2026-03-04 18:14:30,39.36,1.33,62,51,ON
2026-03-04 18:14:32,39.38,0.67,66,50,ON
2026-03-04 18:14:34,39.41,2.0,60,50,ON
2026-03-04 18:14:36,39.3,1.33,62,51,ON
2026-03-04 18:14:38,39.3,0.67,64,50,ON
2026-03-04 18:14:40,39.41,1.33,62,50,ON
2026-03-04 18:14:42,39.33,0.67,64,51,ON
2026-03-04 18:14:44,39.49,1.33,63,49,ON
2026-03-04 18:14:46,39.51,1.33,62,50,ON
2026-03-04 18:14:48,39.46,0.67,64,50,ON
2026-03-04 18:14:50,39.51,1.33,61,49,ON
2026-03-04 18:14:52,39.46,1.33,61,50,ON
2026-03-04 18:14:54,39.62,0.67,64,48,ON
2026-03-04 18:14:56,39.46,1.33,62,51,ON
2026-03-04 18:14:58,39.36,2.0,60,50,ON
2026-03-04 18:15:00,39.46,0.67,64,49,ON
2026-03-04 18:15:02,39.36,1.33,62,51,ON
2026-03-04 18:15:04,39.43,2.0,61,49,ON
2026-03-04 18:15:06,39.49,1.33,61,50,ON
2026-03-04 18:15:08,39.36,1.33,61,51,ON
2026-03-04 18:15:10,39.46,0.67,64,49,ON
2026-03-04 18:15:12,39.41,0.67,64,51,ON
2026-03-04 18:15:14,39.07,1.33,61,53,ON
2026-03-04 18:15:16,39.41,1.33,61,48,ON
2026-03-04 18:15:18,39.36,0.67,64,52,ON
2026-03-04 18:15:20,39.46,0.67,65,49,ON
2026-03-04 18:15:22,39.54,1.33,63,50,ON
2026-03-04 18:15:24,39.43,0.67,64,51,ON
2026-03-04 18:15:26,39.49,1.33,62,50,ON
2026-03-04 18:15:28,39.51,0.67,64,50,ON
2026-03-04 18:15:30,39.33,0.67,65,51,ON
2026-03-04 18:15:32,39.41,0.67,63,50,ON
2026-03-04 18:15:34,39.33,0.67,63,51,ON
2026-03-04 18:15:36,39.41,2.0,60,50,ON
2026-03-04 18:15:38,39.14,2.0,59,53,ON
2026-03-04 18:15:40,39.36,0.67,64,49,ON
2026-03-04 18:15:42,39.3,1.33,62,52,ON
2026-03-04 18:15:44,39.51,0.67,64,49,ON
2026-03-04 18:15:46,39.49,0.67,64,51,ON
2026-03-04 18:15:48,39.38,0.67,65,51,ON
2026-03-04 18:15:50,39.41,0.67,64,50,ON
2026-03-04 18:15:52,39.36,1.33,63,51,ON
2026-03-04 18:15:54,39.43,0.67,66,50,ON
2026-03-04 18:15:56,39.46,1.33,62,51,ON
2026-03-04 18:15:58,39.38,1.33,61,51,ON
2026-03-04 18:16:00,39.3,1.33,61,51,ON
2026-03-04 18:16:02,39.51,1.33,62,49,ON
2026-03-04 18:16:04,39.33,0.67,64,52,ON
